training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,5000,0.2916,-1,3.4553,-1,3877.1836,-1
0,1,5000,0.3598,-1,2.8856,-1,3877.1836,-1
0,2,5000,0.3892,-1,3.5534,-1,3877.1836,-1
0,3,5000,0.4148,-1,3.0105,-1,3877.1836,-1
0,4,5000,0.4298,-1,3.0144,-1,3877.1836,-1
0,5,5000,0.4422,-1,3.5122,-1,3877.1836,-1
0,6,5000,0.4606,-1,2.9555,-1,3877.1836,-1
0,7,5000,0.4694,-1,3.0078,-1,3877.1836,-1
1,0,5000,0.2866,-1,5.9084,-1,3877.1836,-1
1,1,5000,0.3283,-1,5.6262,-1,3877.1836,-1
1,2,5000,0.3585,-1,5.5788,-1,3877.1836,-1
1,3,5000,0.3769,-1,5.5725,-1,3877.1836,-1
1,4,5000,0.3874,-1,5.5196,-1,3877.1836,-1
1,5,5000,0.4005,-1,5.6010,-1,3877.1836,-1
1,6,5000,0.4118,-1,5.5161,-1,3877.1836,-1
1,7,5000,0.4300,-1,5.6544,-1,3877.1836,-1
2,0,5000,0.2770,-1,5.7535,-1,3877.1836,-1
2,1,5000,0.3362,-1,5.6296,-1,3877.1836,-1
2,2,5000,0.3666,-1,5.4421,-1,3877.1836,-1
2,3,5000,0.3849,-1,5.4223,-1,3877.1836,-1
2,4,5000,0.3951,-1,5.4808,-1,3877.1836,-1
2,5,5000,0.4127,-1,5.6105,-1,3877.1836,-1
2,6,5000,0.4240,-1,5.5586,-1,3877.1836,-1
2,7,5000,0.4378,-1,5.5055,-1,3877.1836,-1
3,0,5000,0.2931,-1,5.7397,-1,3877.1836,-1
3,1,5000,0.3484,-1,5.6399,-1,3877.1836,-1
3,2,5000,0.3713,-1,5.4436,-1,3877.1836,-1
3,3,5000,0.3897,-1,5.4684,-1,3877.1836,-1
3,4,5000,0.4059,-1,5.4397,-1,3877.1836,-1
3,5,5000,0.4153,-1,5.5302,-1,3877.1836,-1
3,6,5000,0.4290,-1,5.5435,-1,3877.1836,-1
3,7,5000,0.4348,-1,5.5156,-1,3877.1836,-1
4,0,5000,0.3196,-1,5.6807,-1,3877.1836,-1
4,1,5000,0.3846,-1,5.5557,-1,3877.1836,-1
4,2,5000,0.3990,-1,5.5321,-1,3877.1836,-1
4,3,5000,0.4190,-1,5.4557,-1,3877.1836,-1
4,4,5000,0.4334,-1,5.5202,-1,3877.1836,-1
4,5,5000,0.4511,-1,5.5004,-1,3877.1836,-1
4,6,5000,0.4507,-1,5.4788,-1,3877.1836,-1
4,7,5000,0.4735,-1,5.5463,-1,3877.1836,-1
5,0,5000,0.3561,-1,5.6778,-1,3877.1836,-1
5,1,5000,0.4229,-1,5.5621,-1,3877.1836,-1
5,2,5000,0.4481,-1,5.4285,-1,3877.1836,-1
5,3,5000,0.4720,-1,5.4610,-1,3877.1836,-1
5,4,5000,0.4878,-1,5.5120,-1,3877.1836,-1
5,5,5000,0.4947,-1,5.5438,-1,3877.1836,-1
5,6,5000,0.5102,-1,5.6605,-1,3877.1836,-1
5,7,5000,0.5266,-1,5.4972,-1,3877.1836,-1
6,0,5000,0.3989,-1,5.6789,-1,3877.1836,-1
6,1,5000,0.4634,-1,5.6493,-1,3877.1836,-1
6,2,5000,0.4889,-1,5.5041,-1,3877.1836,-1
6,3,5000,0.5155,-1,6.1848,-1,3877.1836,-1
6,4,5000,0.5299,-1,5.5006,-1,3877.1836,-1
6,5,5000,0.5399,-1,5.4622,-1,3877.1836,-1
6,6,5000,0.5534,-1,5.4777,-1,3877.1836,-1
6,7,5000,0.5615,-1,5.4907,-1,3877.1836,-1
7,0,5000,0.4172,-1,5.8552,-1,3877.1836,-1
7,1,5000,0.4790,-1,5.5111,-1,3877.1836,-1
7,2,5000,0.5105,-1,5.6525,-1,3877.1836,-1
7,3,5000,0.5286,-1,5.4771,-1,3877.1836,-1
7,4,5000,0.5372,-1,5.5297,-1,3877.1836,-1
7,5,5000,0.5500,-1,5.6255,-1,3877.1836,-1
7,6,5000,0.5628,-1,5.5654,-1,3877.1836,-1
7,7,5000,0.5707,-1,5.6832,-1,3877.1836,-1
8,0,5000,0.4241,-1,5.6612,-1,3877.1836,-1
8,1,5000,0.4899,-1,5.6681,-1,3877.1836,-1
8,2,5000,0.5148,-1,5.4696,-1,3877.1836,-1
8,3,5000,0.5324,-1,5.4941,-1,3877.1836,-1
8,4,5000,0.5509,-1,5.5600,-1,3877.1836,-1
8,5,5000,0.5622,-1,5.5359,-1,3877.1836,-1
8,6,5000,0.5679,-1,5.5878,-1,3877.1836,-1
8,7,5000,0.5772,-1,5.4722,-1,3877.1836,-1
9,0,5000,0.4683,-1,5.7695,-1,3877.1836,-1
9,1,5000,0.5445,-1,5.6292,-1,3877.1836,-1
9,2,5000,0.5696,-1,5.6193,-1,3877.1836,-1
9,3,5000,0.5912,-1,5.5707,-1,3877.1836,-1
9,4,5000,0.5999,-1,5.4950,-1,3877.1836,-1
9,5,5000,0.6058,-1,5.5789,-1,3877.1836,-1
9,6,5000,0.6223,-1,5.5355,-1,3877.1836,-1
9,7,5000,0.6300,-1,5.5720,-1,3877.1836,-1
