,Experience,naive_means,naive_stdevs,cumulative_means,cumulative_stdevs,joint_training_means,joint_training_stdevs,replay_500_means,replay_500_stdevs,replay_2500_means,replay_2500_stdevs,lwf_means,lwf_stdevs
0,0,0.19984666666666664,4.61880215351842e-05,0.19984666666666664,4.61880215351842e-05,0.9728733333333333,0.00020231987873998788,0.19982,0.0,0.19982,0.0,0.19984666666666664,4.61880215351842e-05
1,1,0.19813999999999998,0.00020000000000000573,0.39638,0.00019697715603592743,0.9728733333333333,0.00020231987873998788,0.39272,0.000965608616365882,0.39486,0.00030000000000002247,0.30698,0.00273144650322867
2,2,0.19961333333333334,5.773502691895622e-05,0.5926533333333333,0.000546015872785216,0.9728733333333333,0.00020231987873998788,0.57156,0.001595117550527211,0.5847866666666667,0.0009470656436242569,0.2843866666666667,0.0012853533885018899
3,3,0.19940666666666665,0.00021007935008785154,0.7878999999999999,0.0005963220606350496,0.9728733333333333,0.00020231987873998788,0.7500333333333332,0.002460433566128771,0.7695066666666667,0.001850009008987179,0.36208,0.0051875234939227155
4,4,0.1980133333333333,0.0003785938897200022,0.9781133333333334,0.00036295086903520877,0.9728733333333333,0.00020231987873998788,0.8859,0.005879625838435683,0.9378266666666667,0.00036460023770335724,0.2949466666666667,0.004890984904222604
