training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,10000,0.2002,-1,6.2266,-1,3263.4688,-1
0,1,10000,0.3158,-1,6.5921,-1,3263.6250,-1
0,2,10000,0.3775,-1,6.3442,-1,3263.6250,-1
0,3,10000,0.4097,-1,6.4673,-1,3263.6250,-1
0,4,10000,0.4608,-1,6.4511,-1,3263.6250,-1
0,5,10000,0.5060,-1,6.4243,-1,3263.6250,-1
0,6,10000,0.5555,-1,6.0262,-1,3263.6250,-1
0,7,10000,0.5787,-1,6.3746,-1,3263.6250,-1
0,8,10000,0.6116,-1,6.2675,-1,3263.6250,-1
0,9,10000,0.6440,-1,6.1517,-1,3263.6250,-1
1,0,10000,0.5487,-1,11.1922,-1,3267.3164,-1
1,1,10000,0.6422,-1,10.6381,-1,3267.3203,-1
1,2,10000,0.6696,-1,10.6453,-1,3267.3242,-1
1,3,10000,0.6927,-1,12.5780,-1,3267.3281,-1
1,4,10000,0.7166,-1,12.3958,-1,3267.3320,-1
1,5,10000,0.7298,-1,11.7803,-1,3267.3398,-1
1,6,10000,0.7527,-1,12.0575,-1,3267.3438,-1
1,7,10000,0.7674,-1,12.1714,-1,3267.3438,-1
1,8,10000,0.7881,-1,12.4835,-1,3267.3477,-1
1,9,10000,0.8065,-1,11.3928,-1,3267.3516,-1
2,0,10000,0.5767,-1,11.5136,-1,3268.0781,-1
2,1,10000,0.6512,-1,11.1829,-1,3268.0820,-1
2,2,10000,0.6880,-1,10.5990,-1,3268.0820,-1
2,3,10000,0.7082,-1,10.8431,-1,3268.0820,-1
2,4,10000,0.7270,-1,10.4606,-1,3268.0820,-1
2,5,10000,0.7457,-1,11.2278,-1,3268.0820,-1
2,6,10000,0.7693,-1,12.1081,-1,3268.0820,-1
2,7,10000,0.7875,-1,12.7864,-1,3268.0820,-1
2,8,10000,0.8079,-1,12.1607,-1,3268.0820,-1
2,9,10000,0.8315,-1,11.9850,-1,3268.0820,-1
3,0,10000,0.5637,-1,12.1606,-1,3268.0820,-1
3,1,10000,0.6412,-1,12.3007,-1,3268.0820,-1
3,2,10000,0.6724,-1,11.9268,-1,3268.0820,-1
3,3,10000,0.7007,-1,11.7033,-1,3268.1328,-1
3,4,10000,0.7162,-1,12.4331,-1,3268.1328,-1
3,5,10000,0.7471,-1,12.1458,-1,3268.1328,-1
3,6,10000,0.7695,-1,12.1810,-1,3268.1328,-1
3,7,10000,0.7878,-1,11.9473,-1,3268.1328,-1
3,8,10000,0.8121,-1,12.4324,-1,3268.1328,-1
3,9,10000,0.8248,-1,11.7246,-1,3268.1328,-1
4,0,10000,0.5721,-1,12.3236,-1,3268.2266,-1
4,1,10000,0.6437,-1,12.2595,-1,3268.2266,-1
4,2,10000,0.6652,-1,12.6219,-1,3268.2266,-1
4,3,10000,0.6866,-1,11.9909,-1,3268.2266,-1
4,4,10000,0.7057,-1,12.3026,-1,3268.2266,-1
4,5,10000,0.7241,-1,12.2002,-1,3268.2266,-1
4,6,10000,0.7427,-1,12.0355,-1,3268.2266,-1
4,7,10000,0.7671,-1,11.4816,-1,3268.2266,-1
4,8,10000,0.7957,-1,10.7577,-1,3268.2266,-1
4,9,10000,0.8124,-1,10.8773,-1,3268.2266,-1
5,0,10000,0.5753,-1,10.7048,-1,3268.6445,-1
5,1,10000,0.6459,-1,11.0722,-1,3268.6445,-1
5,2,10000,0.6772,-1,11.3384,-1,3268.6445,-1
5,3,10000,0.6991,-1,11.1043,-1,3268.6445,-1
5,4,10000,0.7228,-1,10.6144,-1,3268.6445,-1
5,5,10000,0.7464,-1,11.5498,-1,3268.6445,-1
5,6,10000,0.7641,-1,11.1985,-1,3268.6445,-1
5,7,10000,0.7905,-1,10.7594,-1,3268.6445,-1
5,8,10000,0.8094,-1,11.0525,-1,3268.6445,-1
5,9,10000,0.8256,-1,11.1517,-1,3268.6445,-1
6,0,10000,0.5521,-1,11.1961,-1,3269.0781,-1
6,1,10000,0.6183,-1,10.6851,-1,3269.0820,-1
6,2,10000,0.6517,-1,11.1305,-1,3269.1289,-1
6,3,10000,0.6756,-1,11.6291,-1,3269.1289,-1
6,4,10000,0.6932,-1,13.8795,-1,3269.1289,-1
6,5,10000,0.7167,-1,13.3831,-1,3269.1289,-1
6,6,10000,0.7405,-1,13.5996,-1,3269.1289,-1
6,7,10000,0.7586,-1,12.7770,-1,3269.1289,-1
6,8,10000,0.7863,-1,12.2492,-1,3269.1289,-1
6,9,10000,0.8126,-1,12.3556,-1,3269.1289,-1
7,0,10000,0.5846,-1,12.8995,-1,3269.4883,-1
7,1,10000,0.6566,-1,12.9782,-1,3269.4883,-1
7,2,10000,0.6854,-1,14.4565,-1,3269.4883,-1
7,3,10000,0.7137,-1,12.0377,-1,3269.4883,-1
7,4,10000,0.7388,-1,12.0594,-1,3269.4883,-1
7,5,10000,0.7552,-1,13.3060,-1,3269.4883,-1
7,6,10000,0.7764,-1,14.6469,-1,3269.4883,-1
7,7,10000,0.7986,-1,13.6013,-1,3269.4883,-1
7,8,10000,0.8201,-1,13.0123,-1,3269.4883,-1
7,9,10000,0.8384,-1,12.5586,-1,3269.4883,-1
8,0,10000,0.5800,-1,13.4691,-1,3269.8828,-1
8,1,10000,0.6489,-1,12.7401,-1,3269.6328,-1
