training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
0,0,5000,0.2924,-1,2.8045,-1,3842.0742,-1
0,1,5000,0.3684,-1,3.3031,-1,3842.0742,-1
0,2,5000,0.4100,-1,3.4615,-1,3842.3320,-1
0,3,5000,0.4122,-1,2.8423,-1,3842.3320,-1
0,4,5000,0.4360,-1,3.0976,-1,3842.3320,-1
0,5,5000,0.4444,-1,3.4975,-1,3842.3320,-1
0,6,5000,0.4556,-1,3.0480,-1,3842.3320,-1
0,7,5000,0.4644,-1,2.8789,-1,3842.3320,-1
1,0,5000,0.2679,-1,5.6279,-1,3843.1133,-1
1,1,5000,0.3066,-1,5.5264,-1,3843.1133,-1
1,2,5000,0.3253,-1,5.4003,-1,3843.1133,-1
1,3,5000,0.3334,-1,5.4251,-1,3843.1133,-1
1,4,5000,0.3480,-1,5.3044,-1,3843.1133,-1
1,5,5000,0.3595,-1,5.4142,-1,3843.1133,-1
1,6,5000,0.3601,-1,5.4554,-1,3843.1133,-1
1,7,5000,0.3687,-1,5.3072,-1,3843.1133,-1
2,0,5000,0.2430,-1,5.5576,-1,3843.8867,-1
2,1,5000,0.2982,-1,5.4069,-1,3843.8867,-1
2,2,5000,0.3177,-1,5.4797,-1,3843.8867,-1
2,3,5000,0.3292,-1,5.3387,-1,3843.8867,-1
2,4,5000,0.3325,-1,5.4496,-1,3843.8867,-1
2,5,5000,0.3433,-1,5.4810,-1,3843.8867,-1
2,6,5000,0.3522,-1,5.4385,-1,3843.8867,-1
2,7,5000,0.3588,-1,5.7768,-1,3843.8867,-1
3,0,5000,0.2372,-1,5.6299,-1,3844.4062,-1
3,1,5000,0.2878,-1,5.2854,-1,3844.4062,-1
3,2,5000,0.3022,-1,5.1304,-1,3844.4062,-1
3,3,5000,0.3123,-1,5.1663,-1,3844.4062,-1
3,4,5000,0.3208,-1,5.3475,-1,3844.4062,-1
3,5,5000,0.3263,-1,5.1498,-1,3844.4062,-1
3,6,5000,0.3302,-1,5.1521,-1,3844.4062,-1
3,7,5000,0.3366,-1,5.3624,-1,3844.4062,-1
4,0,5000,0.2367,-1,5.5352,-1,3844.9297,-1
4,1,5000,0.2948,-1,5.3872,-1,3844.9297,-1
4,2,5000,0.3133,-1,5.3254,-1,3844.9297,-1
4,3,5000,0.3241,-1,5.4124,-1,3844.9297,-1
4,4,5000,0.3282,-1,5.3340,-1,3844.9297,-1
4,5,5000,0.3375,-1,5.3462,-1,3844.9297,-1
4,6,5000,0.3471,-1,5.2575,-1,3844.9297,-1
4,7,5000,0.3442,-1,5.1877,-1,3844.9297,-1
5,0,5000,0.2451,-1,5.4610,-1,3845.7031,-1
5,1,5000,0.3141,-1,5.2976,-1,3845.7031,-1
5,2,5000,0.3295,-1,5.2254,-1,3845.9609,-1
5,3,5000,0.3374,-1,5.2927,-1,3845.9609,-1
5,4,5000,0.3416,-1,5.3408,-1,3845.9609,-1
5,5,5000,0.3527,-1,5.3298,-1,3845.9609,-1
5,6,5000,0.3513,-1,5.3029,-1,3845.9609,-1
5,7,5000,0.3617,-1,5.3276,-1,3845.9609,-1
6,0,5000,0.2567,-1,5.5784,-1,3845.9609,-1
6,1,5000,0.3196,-1,5.4757,-1,3845.9609,-1
6,2,5000,0.3310,-1,5.3166,-1,3845.9609,-1
6,3,5000,0.3488,-1,5.3317,-1,3845.9609,-1
6,4,5000,0.3558,-1,5.2260,-1,3845.9609,-1
6,5,5000,0.3680,-1,5.3425,-1,3845.9609,-1
6,6,5000,0.3727,-1,5.3200,-1,3845.9609,-1
6,7,5000,0.3683,-1,5.3173,-1,3845.9609,-1
7,0,5000,0.2502,-1,5.4583,-1,3846.4766,-1
7,1,5000,0.3071,-1,5.3130,-1,3846.4766,-1
7,2,5000,0.3261,-1,5.2876,-1,3846.4766,-1
7,3,5000,0.3352,-1,5.2186,-1,3846.4766,-1
7,4,5000,0.3431,-1,5.2765,-1,3846.4766,-1
7,5,5000,0.3475,-1,5.3402,-1,3846.4766,-1
7,6,5000,0.3550,-1,5.2526,-1,3846.4766,-1
7,7,5000,0.3558,-1,5.2400,-1,3846.4766,-1
8,0,5000,0.2340,-1,5.4210,-1,3846.9922,-1
8,1,5000,0.2938,-1,5.3963,-1,3847.2500,-1
8,2,5000,0.3077,-1,5.1839,-1,3847.2500,-1
8,3,5000,0.3118,-1,5.2314,-1,3847.2500,-1
8,4,5000,0.3218,-1,5.3784,-1,3847.2500,-1
8,5,5000,0.3338,-1,5.2767,-1,3847.2500,-1
8,6,5000,0.3347,-1,5.3098,-1,3847.2500,-1
8,7,5000,0.3377,-1,5.5907,-1,3847.2500,-1
9,0,5000,0.2613,-1,5.7868,-1,3847.7734,-1
9,1,5000,0.3298,-1,5.6162,-1,3847.7734,-1
9,2,5000,0.3405,-1,5.5827,-1,3847.7734,-1
9,3,5000,0.3541,-1,5.8292,-1,3847.7734,-1
9,4,5000,0.3566,-1,5.6575,-1,3848.0312,-1
9,5,5000,0.3710,-1,5.5365,-1,3848.0312,-1
9,6,5000,0.3680,-1,5.6493,-1,3848.0312,-1
9,7,5000,0.3720,-1,5.6541,-1,3848.0312,-1
