training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
8,5,90000,0.6533,-1,65.4048,-1,3651.8008,-1
8,6,90000,0.6552,-1,65.6843,-1,3651.6680,-1
8,7,90000,0.6614,-1,64.9356,-1,3651.5898,-1
8,8,90000,0.6680,-1,64.1434,-1,3651.7695,-1
8,9,90000,0.6597,-1,63.4008,-1,3651.6367,-1
9,0,100000,0.6302,-1,74.9246,-1,3658.1680,-1
9,1,100000,0.6428,-1,74.7749,-1,3658.1758,-1
9,2,100000,0.6456,-1,73.8191,-1,3658.0859,-1
9,3,100000,0.6535,-1,75.7995,-1,3657.7734,-1
9,4,100000,0.6512,-1,73.9705,-1,3651.7969,-1
9,5,100000,0.6543,-1,74.0733,-1,3651.6719,-1
9,6,100000,0.6582,-1,74.7068,-1,3651.8047,-1
9,7,100000,0.6667,-1,75.2303,-1,3651.6328,-1
9,8,100000,0.6651,-1,74.3381,-1,3651.5547,-1
9,9,100000,0.6710,-1,78.3248,-1,3651.4062,-1
