training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
6,3,10000,0.6734,-1,10.9432,-1,3880.6055,-1
6,4,10000,0.7023,-1,10.6960,-1,3880.5195,-1
6,5,10000,0.7239,-1,10.6606,-1,3852.6797,-1
6,6,10000,0.7438,-1,11.2137,-1,3852.6797,-1
6,7,10000,0.7661,-1,10.7516,-1,3880.6055,-1
6,8,10000,0.7930,-1,10.9229,-1,3880.5508,-1
6,9,10000,0.8050,-1,11.0967,-1,3880.4102,-1
7,0,10000,0.5836,-1,10.9961,-1,3853.0000,-1
7,1,10000,0.6580,-1,11.0438,-1,3880.7539,-1
7,2,10000,0.6896,-1,10.5805,-1,3881.0938,-1
7,3,10000,0.7173,-1,10.9528,-1,3853.1680,-1
7,4,10000,0.7384,-1,10.8419,-1,3881.0938,-1
7,5,10000,0.7569,-1,11.0269,-1,3866.8789,-1
7,6,10000,0.7851,-1,10.6249,-1,3880.8125,-1
7,7,10000,0.8068,-1,10.7009,-1,3880.8984,-1
7,8,10000,0.8307,-1,10.9416,-1,3880.9883,-1
7,9,10000,0.8479,-1,10.8850,-1,3880.9883,-1
8,0,10000,0.5854,-1,11.0454,-1,3881.0859,-1
8,1,10000,0.6496,-1,10.9336,-1,3853.3281,-1
8,2,10000,0.6817,-1,10.8329,-1,3881.1484,-1
8,3,10000,0.7047,-1,11.0750,-1,3853.3359,-1
8,4,10000,0.7307,-1,10.8373,-1,3881.2617,-1
8,5,10000,0.7515,-1,10.7792,-1,3881.2617,-1
8,6,10000,0.7702,-1,10.9036,-1,3881.0898,-1
8,7,10000,0.7934,-1,11.0868,-1,3881.1172,-1
8,8,10000,0.8132,-1,10.9467,-1,3880.9453,-1
8,9,10000,0.8401,-1,10.8899,-1,3853.1914,-1
9,0,10000,0.5831,-1,11.1251,-1,3881.5664,-1
9,1,10000,0.6517,-1,10.9405,-1,3881.5586,-1
9,2,10000,0.6868,-1,11.4027,-1,3881.4648,-1
9,3,10000,0.7043,-1,10.9123,-1,3881.3008,-1
9,4,10000,0.7253,-1,11.2066,-1,3853.5234,-1
9,5,10000,0.7479,-1,10.9296,-1,3881.3320,-1
9,6,10000,0.7701,-1,11.1662,-1,3881.4102,-1
9,7,10000,0.7864,-1,11.0752,-1,3881.4062,-1
9,8,10000,0.8047,-1,10.9612,-1,3881.3867,-1
9,9,10000,0.8271,-1,11.1100,-1,3881.3398,-1
