training_exp,epoch,training_items,training_accuracy,val_accuracy,training_timing,val_timing,training_ram_usage,val_ram_usage
7,3,10000,0.7078,-1,11.6271,-1,3631.1289,-1
7,4,10000,0.7320,-1,12.4671,-1,3631.1289,-1
7,5,10000,0.7624,-1,11.3984,-1,3631.1289,-1
7,6,10000,0.7798,-1,11.6278,-1,3631.1289,-1
7,7,10000,0.7982,-1,11.2953,-1,3631.1289,-1
7,8,10000,0.8192,-1,11.3568,-1,3631.1289,-1
7,9,10000,0.8373,-1,10.8501,-1,3631.1289,-1
8,0,10000,0.5829,-1,11.6414,-1,3631.5273,-1
8,1,10000,0.6497,-1,10.9209,-1,3631.2773,-1
8,2,10000,0.6839,-1,11.2873,-1,3631.2773,-1
8,3,10000,0.7093,-1,11.6313,-1,3631.2773,-1
8,4,10000,0.7272,-1,12.0559,-1,3631.2773,-1
8,5,10000,0.7511,-1,11.6139,-1,3631.2773,-1
8,6,10000,0.7710,-1,11.4730,-1,3631.2773,-1
8,7,10000,0.7919,-1,11.3596,-1,3631.2773,-1
8,8,10000,0.8113,-1,11.0046,-1,3631.2773,-1
8,9,10000,0.8301,-1,11.3211,-1,3631.2773,-1
9,0,10000,0.5780,-1,11.1684,-1,3631.9844,-1
9,1,10000,0.6503,-1,10.7894,-1,3631.9844,-1
9,2,10000,0.6790,-1,11.3925,-1,3631.9844,-1
9,3,10000,0.7037,-1,11.1711,-1,3631.9844,-1
9,4,10000,0.7254,-1,11.2698,-1,3631.9844,-1
9,5,10000,0.7433,-1,11.3506,-1,3631.9844,-1
9,6,10000,0.7702,-1,11.3135,-1,3631.9844,-1
9,7,10000,0.7872,-1,11.1039,-1,3631.9844,-1
9,8,10000,0.8051,-1,11.7044,-1,3631.9844,-1
9,9,10000,0.8250,-1,12.0749,-1,3631.9844,-1
